time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-12T13:08:03.764Z,65.0735,-148.6867,7.5,2.2,ml,,,,1.25,ak,ak020ekh5dfd,2020-11-12T13:23:01.742Z,"32 km ESE of Minto, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-12T13:02:48.560Z,37.5038333,-121.8228333,3.4,1.07,md,13,128,0.05541,0.06,nc,nc73480891,2020-11-13T00:09:07.270Z,"11km NE of Milpitas, CA",earthquake,0.42,0.65,0.331,11,reviewed,nc,nc
2020-11-12T13:01:07.056Z,61.3905,-150.0012,33.6,1.7,ml,,,,0.63,ak,ak020ekh3vo1,2020-11-12T13:04:39.168Z,"3 km NNW of Point MacKenzie, Alaska",earthquake,,0.1,,,automatic,ak,ak
2020-11-12T12:59:33.710Z,35.6651667,-117.526,1.5,2.15,ml,49,45,0.1118,0.17,ci,ci39463119,2020-11-12T15:42:46.380Z,"14km ENE of Ridgecrest, CA",earthquake,0.13,0.25,0.155,24,reviewed,ci,ci
2020-11-12T12:59:24.540Z,36.0986667,-117.8583333,4.12,1.85,ml,14,89,0.01908,0.22,ci,ci39463111,2020-11-12T14:35:26.036Z,"10km NE of Coso Junction, CA",earthquake,0.53,0.57,0.455,13,reviewed,ci,ci
2020-11-12T12:59:14.718Z,61.5453,-149.8728,36.3,1.5,ml,,,,0.41,ak,ak020ekguw6m,2020-11-12T13:09:19.775Z,"5 km ENE of Big Lake, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-11-12T12:45:09.722Z,63.5917,-150.8813,1.3,1.5,ml,,,,0.44,ak,ak020ekgrvrk,2020-11-12T12:49:47.185Z,"Central Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-12T12:40:50.240Z,38.991333,-123.0676651,5.37,2.08,md,27,71,,0.07,nc,nc73480871,2020-11-12T14:20:04.931Z,"14km WSW of Lakeport, CA",earthquake,0.25,1.28,0.19,16,automatic,nc,nc
2020-11-12T12:40:33.270Z,37.6573333,-118.8508333,2.77,1.51,md,19,95,0.02269,0.05,nc,nc73480866,2020-11-13T21:58:05.601Z,"12km ENE of Mammoth Lakes, CA",earthquake,0.35,0.62,0.117,13,reviewed,nc,nc
2020-11-12T12:40:05.020Z,38.8190002,-122.7925034,3.07,0.55,md,8,131,0.01123,0.02,nc,nc73480861,2020-11-12T13:40:06.668Z,"6km NW of The Geysers, CA",earthquake,0.64,1.42,,1,automatic,nc,nc
2020-11-12T12:38:19.530Z,44.1201667,-115.1035,10.42,1.9,ml,10,80,0.748,0.33,mb,mb80474689,2020-11-12T16:49:36.350Z,"17 km SW of Stanley, Idaho",earthquake,1.23,3.06,0.097,8,reviewed,mb,mb
2020-11-12T12:33:46.070Z,18.8516666666667,-154.921666666667,4.85,1.87,md,42,277,,0.15,hv,hv72226687,2020-11-13T04:48:49.110Z,"68 km S of Leilani Estates, Hawaii",earthquake,1.35,1.78,0.149436235019053,22,reviewed,hv,hv
2020-11-12T12:29:18.710Z,38.1487,-117.895,10.8,0.4,ml,13,106.1,0.017,0.06,nn,nn00782824,2020-11-12T13:01:04.902Z,"32 km SE of Mina, Nevada",earthquake,,6.4,,,automatic,nn,nn
2020-11-12T12:25:29.480Z,33.9135,-116.608,15.04,1.48,ml,69,26,0.03357,0.17,ci,ci39463103,2020-11-12T16:44:17.250Z,"6km WNW of Garnet, CA",earthquake,0.13,0.23,0.131,24,reviewed,ci,ci
2020-11-12T12:14:27.920Z,36.527,-98.98783333,7.92,1.01,ml,18,139,0.04859046489,0.536851891,ok,ok2020wghe,2020-11-12T14:53:10.958Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.1,0.19,6,reviewed,ok,ok
2020-11-12T12:04:20.567Z,63.5262,-151.0887,6,1.1,ml,,,,0.52,ak,ak020ekgj490,2020-11-12T12:07:52.704Z,"31 km E of Denali National Park, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-12T12:03:33.450Z,38.8426666,-122.8793335,2.12,0.59,md,9,97,0.005481,0.02,nc,nc73480856,2020-11-12T13:15:08.535Z,"13km ENE of Cloverdale, CA",earthquake,0.39,0.47,,2,automatic,nc,nc
2020-11-12T12:01:31.620Z,38.8178329,-122.810997,3.15,0.55,md,9,141,0.005601,0.02,nc,nc73480851,2020-11-12T12:49:04.361Z,"6km NW of The Geysers, CA",earthquake,0.64,0.85,,1,automatic,nc,nc
2020-11-12T11:58:46.290Z,35.9811667,-117.6796667,2.22,0.96,ml,21,59,0.04082,0.13,ci,ci39463095,2020-11-12T16:02:41.109Z,"21km ENE of Little Lake, CA",earthquake,0.17,0.21,0.203,9,reviewed,ci,ci
2020-11-12T11:58:15.591Z,15.8628,-94.9836,17.22,4.4,mb,,178,2.768,0.58,us,us7000cdsa,2020-11-13T11:48:23.040Z,"near the coast of Oaxaca, Mexico",earthquake,8.8,11.4,0.096,31,reviewed,us,us
2020-11-12T11:54:22.730Z,33.1978333,-116.0321667,7.57,1.63,ml,39,56,0.1213,0.22,ci,ci39463087,2020-11-12T14:36:58.450Z,"11km ENE of Ocotillo Wells, CA",earthquake,0.28,1.26,0.173,28,reviewed,ci,ci
2020-11-12T11:52:09.740Z,37.7498333,-113.205,-2.24,1.81,ml,16,79,0.1802,0.19,uu,uu60417997,2020-11-12T14:19:37.370Z,"14 km WNW of Cedar City, Utah",earthquake,0.39,2.48,0.07,4,reviewed,uu,uu
2020-11-12T11:43:39.930Z,38.155,-117.8408,10.8,1.1,ml,14,97.63,0.015,0.05,nn,nn00782820,2020-11-12T11:49:24.851Z,"35 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-11-12T11:39:39.993Z,54.3645,-159.8811,20.03,3.7,ml,,207,0.497,1.22,us,us7000cdxh,2020-11-13T10:24:46.364Z,"115 km SSE of Sand Point, Alaska",earthquake,6.8,11.6,0.069,28,reviewed,us,us
2020-11-12T11:39:12.970Z,38.9878349,-123.0671692,4.39,1.56,md,10,92,0.1086,0.07,nc,nc73480846,2020-11-12T12:24:04.191Z,"14km WSW of Lakeport, CA",earthquake,0.42,1.94,0.1,9,automatic,nc,nc
2020-11-12T11:34:23.890Z,17.9661,-66.8848,9,2.48,md,13,186,0.0106,0.12,pr,pr2020317003,2020-11-12T12:08:11.997Z,"1 km SSE of Maria Antonia, Puerto Rico",earthquake,0.58,0.38,0.14,7,reviewed,pr,pr
2020-11-12T11:30:10.740Z,38.8333321,-122.8116684,1.55,0.56,md,12,71,0.01,0.03,nc,nc73480841,2020-11-12T11:59:05.021Z,"8km W of Cobb, CA",earthquake,0.27,0.66,,1,automatic,nc,nc
2020-11-12T11:26:33.023Z,38.6411,-119.7765,8.3,1.3,ml,8,122.95,0.064,0.1844,nn,nn00782909,2020-11-13T02:26:09.263Z,"5 km S of Markleeville, California",earthquake,,2,0,1,reviewed,nn,nn
2020-11-12T11:21:52.765Z,-15.682,-74.5502,52.57,4.3,mb,,148,4.294,0.6,us,us7000cdrv,2020-11-13T07:30:15.810Z,"23 km WNW of Atiquipa, Peru",earthquake,9.7,11.3,0.142,14,reviewed,us,us
2020-11-12T11:17:05.320Z,46.8011666666667,-121.941,4.96,0.41,ml,14,232,0.04093,0.1,uw,uw61701056,2020-11-12T18:56:26.970Z,"8 km NE of Ashford, Washington",earthquake,0.47,0.59,0.0804775225942498,8,reviewed,uw,uw
2020-11-12T11:13:20.320Z,-12.238,167.2485,259.37,4.9,mb,,64,3.19,0.62,us,us7000cdrq,2020-11-12T11:30:00.040Z,"184 km N of Sola, Vanuatu",earthquake,5.4,7.6,0.045,157,reviewed,us,us
2020-11-12T11:11:32.820Z,44.2731667,-115.0996667,1.99,2.05,ml,10,79,0.866,0.18,mb,mb80474664,2020-11-12T17:01:25.680Z,"14 km WNW of Stanley, Idaho",earthquake,0.47,1.96,0.251,8,reviewed,mb,mb
2020-11-12T11:10:05.537Z,-52.6388,28.0838,10,4.9,mb,,63,16.596,0.62,us,us7000cdrr,2020-11-12T11:25:41.040Z,"south of Africa",earthquake,12.7,1.9,0.104,29,reviewed,us,us
2020-11-12T11:01:31.470Z,33.7911667,-116.1031667,6.01,0.86,ml,31,98,0.09872,0.16,ci,ci39463079,2020-11-12T17:57:55.191Z,"13km NE of Indio, CA",earthquake,0.22,0.92,0.107,11,reviewed,ci,ci
2020-11-12T10:58:53.650Z,33.4648333,-116.4275,9.99,0.53,ml,16,80,0.142,0.16,ci,ci39463071,2020-11-12T17:46:30.328Z,"24km NNW of Borrego Springs, CA",earthquake,0.3,0.97,0.059,6,reviewed,ci,ci
2020-11-12T10:49:08.720Z,33.79,-116.1053333,5.49,1.36,ml,43,43,0.09699,0.16,ci,ci39463063,2020-11-12T17:40:47.850Z,"13km NE of Indio, CA",earthquake,0.15,1.04,0.117,34,reviewed,ci,ci
2020-11-12T10:48:03.580Z,35.9798333,-117.6803333,1.86,2.07,ml,31,40,0.04007,0.17,ci,ci39463055,2020-11-12T17:32:12.983Z,"21km ENE of Little Lake, CA",earthquake,0.18,0.25,0.137,38,reviewed,ci,ci
2020-11-12T10:31:03.620Z,36.4306667,-90.8571667,13.86,2.24,md,3,165,0.01506,0.03,nm,nm60117043,2020-11-12T16:40:15.270Z,"3 km ENE of Maynard, Arkansas",earthquake,1.39,0.75,0.081,2,reviewed,nm,nm
2020-11-12T10:30:48.763Z,38.6306,-118.5386,10.3,0.5,ml,12,285.26,0.013,0.0396,nn,nn00782907,2020-11-13T02:26:06.522Z,"13 km NNE of Hawthorne, Nevada",earthquake,,2.7,0.43,2,reviewed,nn,nn
2020-11-12T10:26:59.257Z,38.6345,-118.5398,10.9,0.8,ml,17,172.33,0.015,0.1176,nn,nn00782903,2020-11-13T02:26:05.478Z,"14 km NNE of Hawthorne, Nevada",earthquake,,1.3,0.39,3,reviewed,nn,nn
2020-11-12T10:26:48.962Z,38.6384,-118.5383,10.9,0.7,ml,12,308.23,0.016,0.0687,nn,nn00782904,2020-11-13T02:26:05.641Z,"14 km NNE of Hawthorne, Nevada",earthquake,,2.2,0.15,2,reviewed,nn,nn
2020-11-12T10:20:33.190Z,38.8421669,-122.87883,2.43,0.59,md,11,94,0.005343,0.02,nc,nc73480831,2020-11-12T10:55:05.576Z,"13km ENE of Cloverdale, CA",earthquake,0.39,0.59,0.01,2,automatic,nc,nc
2020-11-12T10:18:40.647Z,64.5166,-148.0622,11.7,1.3,ml,,,,0.55,ak,ak020ekffama,2020-11-12T10:31:02.608Z,"35 km SSW of South Van Horn, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-12T10:07:11.740Z,35.8101667,-117.6338333,7.1,0.88,ml,25,49,0.03004,0.13,ci,ci39463047,2020-11-12T17:06:44.339Z,"21km WNW of Searles Valley, CA",earthquake,0.2,0.42,0.136,11,reviewed,ci,ci
2020-11-12T10:00:32.230Z,38.814167,-122.8153305,2.77,0.83,md,19,50,0.01009,0.02,nc,nc73480821,2020-11-12T10:30:05.438Z,"6km NW of The Geysers, CA",earthquake,0.25,0.51,0.23,4,automatic,nc,nc
2020-11-12T09:59:42.262Z,37.1288,-117.5272,12.7,0.1,ml,5,181.91,0.141,0.1521,nn,nn00782900,2020-11-12T22:44:42.377Z,"67 km E of Big Pine, California",earthquake,,4.1,0.1,3,reviewed,nn,nn
2020-11-12T09:59:24.270Z,39.0691667,-123.0613333,6.22,1.21,md,17,96,0.07605,0.08,nc,nc73480826,2020-11-13T02:35:05.248Z,"12km SE of Talmage, CA",earthquake,0.26,0.61,0.176,10,reviewed,nc,nc
2020-11-12T09:57:04.968Z,62.8754,-149.646,62.9,2,ml,,,,0.67,ak,ak020ekf255y,2020-11-12T10:03:29.241Z,"52 km NNE of Chase, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-11-12T09:56:56.550Z,35.8273333,-117.6588333,7.01,1.45,ml,28,48,0.05116,0.15,ci,ci39463039,2020-11-12T17:02:23.481Z,"23km N of Ridgecrest, CA",earthquake,0.19,0.35,0.137,16,reviewed,ci,ci
2020-11-12T09:51:37.521Z,39.635,-119.3602,10.7,0.5,ml,5,227.87,0.078,0.0738,nn,nn00782899,2020-11-12T22:35:26.693Z,"6 km W of Wadsworth, Nevada",earthquake,,3.7,0.89,3,reviewed,nn,nn
2020-11-12T09:50:11.210Z,48.3763333,-113.8518333,7.55,1.13,ml,8,209,0.524,0.17,mb,mb80474749,2020-11-12T18:46:13.300Z,"13 km E of Martin City, Montana",earthquake,1.5,3.14,0.143,3,reviewed,mb,mb
2020-11-12T09:46:40.350Z,38.1193,-118.1465,1.4,0.8,ml,11,153.5,0.092,0.07,nn,nn00782812,2020-11-12T09:58:23.595Z,"30 km S of Mina, Nevada",earthquake,,10,,,automatic,nn,nn
2020-11-12T09:33:42.350Z,32.7741667,-115.9818333,9.93,1.17,ml,30,39,0.04125,0.23,ci,ci39463031,2020-11-12T16:12:04.146Z,"4km NNE of Ocotillo, CA",earthquake,0.29,0.53,0.153,16,reviewed,ci,ci
2020-11-12T09:20:04.600Z,36.4316667,-90.8498333,14.02,2.32,md,3,184,0.0104,0.03,nm,nm60117038,2020-11-12T16:28:56.180Z,"4 km ENE of Maynard, Arkansas",earthquake,1.37,0.68,0.016,2,reviewed,nm,nm
2020-11-12T09:15:56.210Z,37.6591667,-118.8646667,2.18,0.63,md,11,146,0.02949,0.04,nc,nc73480816,2020-11-12T21:35:06.816Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.41,1.09,0.143,10,reviewed,nc,nc
2020-11-12T09:02:00.560Z,38.1462,-117.9862,8.9,1.1,ml,14,140.42,0.025,0.09,nn,nn00782808,2020-11-12T09:48:44.329Z,"29 km SSE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-11-12T08:54:31.940Z,35.7045,-117.5096667,1.68,1.92,ml,25,80,0.132,0.2,ci,ci39463023,2020-11-12T14:38:02.090Z,"12km SW of Searles Valley, CA",earthquake,0.32,0.87,0.166,26,reviewed,ci,ci
2020-11-12T08:48:07.630Z,35.8438333,-117.6413333,4.34,0.49,ml,16,99,0.04532,0.09,ci,ci39463015,2020-11-12T16:03:45.093Z,"23km WNW of Searles Valley, CA",earthquake,0.17,0.37,0.183,6,reviewed,ci,ci
2020-11-12T08:43:57.700Z,38.8161659,-122.809166,1.88,0.55,md,5,110,0.007253,0.02,nc,nc73480806,2020-11-12T09:49:05.216Z,"6km NW of The Geysers, CA",earthquake,0.73,1.37,,1,automatic,nc,nc
2020-11-12T08:43:05.276Z,-4.8127,-77.2501,119.29,4.4,mb,,145,4.242,0.77,us,us7000cdqt,2020-11-13T07:31:15.602Z,"63 km W of Barranca, Peru",earthquake,8.8,9.2,0.06,82,reviewed,us,us
2020-11-12T08:41:34.212Z,59.6168,-151.2203,36.5,2.3,ml,,,,0.64,ak,ak020ekedcdq,2020-11-12T08:48:51.077Z,"2 km N of Halibut Cove, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-11-12T08:38:38.199Z,61.6501,-150.923,59.3,2,ml,,,,0.55,ak,ak020ekecpje,2020-11-12T08:43:20.058Z,"24 km WNW of Susitna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-12T08:36:13.311Z,61.5481,-149.9211,43.3,1.2,ml,,,,0.56,ak,ak020ekec86r,2020-11-12T08:38:59.316Z,"3 km NNE of Big Lake, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-11-12T08:29:45.910Z,32.9341667,-116.2543333,10.13,1.03,ml,23,93,0.046,0.21,ci,ci39463007,2020-11-12T14:38:18.711Z,"26km SSW of Ocotillo Wells, CA",earthquake,0.32,0.68,0.135,18,reviewed,ci,ci
2020-11-12T08:29:41.530Z,32.9306667,-116.2556667,9.6,0.87,ml,23,98,0.04668,0.14,ci,ci39462999,2020-11-12T16:00:44.077Z,"26km SSW of Ocotillo Wells, CA",earthquake,0.25,0.62,0.208,2,reviewed,ci,ci
2020-11-12T08:25:47.652Z,40.9668,73.5655,10,4.2,mwr,,84,0.567,0.76,us,us7000cdqh,2020-11-12T09:36:47.040Z,"31 km NE of Uzgen, Kyrgyzstan",earthquake,4,1.9,0.073,18,reviewed,us,us
2020-11-12T08:24:18.444Z,60.5862,-141.8599,18.4,1.6,ml,,,,0.25,ak,ak020eke9o06,2020-11-12T08:38:59.167Z,"110 km SSE of McCarthy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-12T08:22:22.895Z,38.1632,-118.1088,4.3,2.4,ml,31,72.03,0.045,0.1355,nn,nn00782804,2020-11-12T22:22:12.985Z,"25 km S of Mina, Nevada",earthquake,,1.5,0.45,16,reviewed,nn,nn
2020-11-12T08:15:11.040Z,36.4305,-90.8126667,14.57,2.44,md,5,155,0.02642,0.12,nm,nm60117033,2020-11-12T16:14:41.160Z,"7 km E of Maynard, Arkansas",earthquake,0.5,0.58,0.028,4,reviewed,nm,nm
2020-11-12T08:14:39.318Z,59.7599,-152.9423,25,1.4,ml,,,,0.2,ak,ak020eke7kfv,2020-11-12T23:02:30.740Z,"62 km W of Anchor Point, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-11-12T08:11:45.650Z,17.9265,-67.1171,9,2.91,md,18,247,0.0803,0.14,pr,pr2020317002,2020-11-12T08:30:43.637Z,"8 km SE of Pole Ojea, Puerto Rico",earthquake,0.65,0.41,0.21,9,reviewed,pr,pr
2020-11-12T08:11:23.920Z,35.6778333,-117.5243333,8.43,1.25,ml,29,74,0.133,0.15,ci,ci39462991,2020-11-12T15:53:36.034Z,"15km SW of Searles Valley, CA",earthquake,0.22,0.84,0.12,17,reviewed,ci,ci
2020-11-12T08:07:30.590Z,34.019,-116.7291667,13.46,1.07,ml,25,48,0.06725,0.15,ci,ci39462983,2020-11-12T14:41:06.260Z,"12km NNE of Cabazon, CA",earthquake,0.24,0.47,0.13,26,reviewed,ci,ci
2020-11-12T08:05:23.600Z,33.4455,-116.4228333,2.43,1.34,ml,47,28,0.1259,0.2,ci,ci39462975,2020-11-12T14:41:10.430Z,"22km NNW of Borrego Springs, CA",earthquake,0.19,0.64,0.189,25,reviewed,ci,ci
2020-11-12T07:58:18.423Z,38.4914,-118.4637,9.2,0.7,ml,11,214.21,0.114,0.0854,nn,nn00782898,2020-11-12T22:26:09.010Z,"14 km ESE of Hawthorne, Nevada",earthquake,,2.9,0,1,reviewed,nn,nn
2020-11-12T07:49:34.160Z,38.2108,-117.8943,9.5,0.7,ml,10,111.64,0.045,0.14,nn,nn00782801,2020-11-12T08:16:03.491Z,"27 km SE of Mina, Nevada",earthquake,,9.4,,,automatic,nn,nn
2020-11-12T07:46:54.180Z,17.9623,-67.0013,7,2.34,md,16,193,0.0435,0.07,pr,pr2020317001,2020-11-12T08:10:51.637Z,"4 km ESE of La Parguera, Puerto Rico",earthquake,0.53,0.18,0.25,7,reviewed,pr,pr
2020-11-12T07:40:33.930Z,36.399,-92.958,1.38,2.3,md,16,86,0.08259,0.22,nm,nm60116923,2020-11-13T04:56:16.620Z,"4 km W of South Lead Hill, Arkansas",earthquake,0.33,0.84,0.166,10,reviewed,nm,nm
2020-11-12T07:39:26.802Z,37.0333,-116.388,6.8,0,ml,11,77.49,0.036,0.0984,nn,nn00782896,2020-11-12T22:16:48.053Z,"35 km ENE of Beatty, Nevada",earthquake,,1.7,1.79,5,reviewed,nn,nn
2020-11-12T07:38:36.600Z,36.4288333,-90.8158333,14.78,2.49,md,8,153,0.02481,0.1,nm,nm60117023,2020-11-12T15:18:30.103Z,"7 km E of Maynard, Arkansas",earthquake,0.39,0.36,0.128,5,reviewed,nm,nm
2020-11-12T07:32:19.950Z,40.0655,-121.2745,-1.54,1.73,md,17,151,0.2068,0.16,nc,nc73480791,2020-11-13T20:01:05.074Z,"7km NNW of Belden, CA",earthquake,0.4,1.01,0.126,15,reviewed,nc,nc
2020-11-12T07:30:11.720Z,38.8126667,-122.816,3,0.77,md,33,61,0.01097,0.02,nc,nc73480796,2020-11-12T21:24:04.290Z,"6km NW of The Geysers, CA",earthquake,0.2,0.36,0.14,5,reviewed,nc,nc
2020-11-12T07:28:23.096Z,38.1627,-118.1086,4.6,2.9,ml,33,42.38,0.045,0.1369,nn,nn00782794,2020-11-12T17:10:34.399Z,"25 km S of Mina, Nevada",earthquake,,1.6,0.4,17,reviewed,nn,nn
2020-11-12T07:27:52.560Z,19.4523334503174,-155.3818359375,1.36000001430511,2.13,ml,29,82,,0.25999999,hv,hv72226317,2020-11-12T07:33:24.630Z,"15 km W of Volcano, Hawaii",earthquake,0.4,0.670000017,0.18,8,automatic,hv,hv
2020-11-12T07:27:52.300Z,19.4501666666667,-155.377833333333,0.67,2.31,ml,31,94,,0.1,hv,hv72226322,2020-11-13T21:17:56.110Z,"15 km W of Volcano, Hawaii",earthquake,0.28,0.31,0.157933929794639,6,reviewed,hv,hv
2020-11-12T07:19:30.061Z,38.5413,-119.5166,8.3,1.1,ml,18,71.05,0.072,0.1387,nn,nn00782893,2020-11-12T21:42:30.591Z,"2 km SSW of Coleville, California",earthquake,,2.1,0.5,5,reviewed,nn,nn
2020-11-12T07:18:27.486Z,10.1895,126.2419,57.96,5.2,mww,,50,3.168,1.01,us,us7000cdq5,2020-11-15T06:42:23.272Z,"29 km NE of Santa Monica, Philippines",earthquake,8.3,5.1,0.063,24,reviewed,us,us
2020-11-12T06:58:59.780Z,37.9517,-118.0635,20.4,0.4,ml,11,107.1,0.009,0.13,nn,nn00782793,2020-11-12T07:29:03.586Z,"31 km N of Dyer, Nevada",earthquake,,8,,,automatic,nn,nn
2020-11-12T06:37:54.980Z,38.1943,-117.8557,10.9,1.6,ml,22,82.83,0.035,0.14,nn,nn00782790,2020-11-12T07:01:25.874Z,"31 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-11-12T06:28:01.310Z,38.8321648,-122.8183365,1.75,1.15,md,23,50,0.01088,0.02,nc,nc73480771,2020-11-13T01:57:08.931Z,"8km NW of The Geysers, CA",earthquake,0.2,0.35,0.1,5,automatic,nc,nc
2020-11-12T06:26:12.600Z,39.434,-110.3245,-1.28,1.17,md,9,167,0.009898,0.04,uu,uu60417992,2020-11-12T16:19:21.430Z,"14 km SSE of Sunnyside, Utah",earthquake,0.55,0.23,0.253,7,reviewed,uu,uu
2020-11-12T06:04:24.460Z,38.8338318,-122.8195038,1.66,0.56,md,10,67,0.01276,0.01,nc,nc73480766,2020-11-12T06:31:04.941Z,"8km NW of The Geysers, CA",earthquake,0.35,0.87,,1,automatic,nc,nc
2020-11-12T06:03:16.040Z,37.5610008,-121.6640015,4.32,1.23,md,11,95,0.1366,0.03,nc,nc73480761,2020-11-12T06:20:05.876Z,"16km SE of Livermore, CA",earthquake,0.33,1.61,0.31,7,automatic,nc,nc
2020-11-12T05:54:29.980Z,38.7794991,-122.7303314,1.38,0.95,md,13,77,0.006237,0.03,nc,nc73480756,2020-11-12T07:08:04.159Z,"2km E of The Geysers, CA",earthquake,0.26,0.59,0.05,5,automatic,nc,nc
2020-11-12T05:54:02.971Z,37.0293,-116.3873,7.7,0.1,ml,13,74.51,0.033,0.2032,nn,nn00782891,2020-11-12T21:30:07.109Z,"35 km ENE of Beatty, Nevada",earthquake,,1.7,0.56,7,reviewed,nn,nn
2020-11-12T05:51:12.935Z,37.0272,-116.3876,6.7,0,ml,13,72.97,0.031,0.1441,nn,nn00782890,2020-11-12T21:14:38.483Z,"35 km ENE of Beatty, Nevada",earthquake,,1.4,0.93,8,reviewed,nn,nn
2020-11-12T05:47:15.212Z,37.0298,-116.3881,7.3,-0.4,ml,10,74.87,0.033,0.1316,nn,nn00782887,2020-11-12T20:56:08.836Z,"35 km ENE of Beatty, Nevada",earthquake,,2,0.87,7,reviewed,nn,nn
2020-11-12T05:46:41.100Z,52.0705,-176.4055,18.06,0.36,ml,4,344,,0.09,av,av91012058,2020-11-12T22:56:35.840Z,"26 km NE of Adak, Alaska",earthquake,2.77,1.23,0.149887543708516,4,reviewed,av,av
2020-11-12T05:41:15.000Z,33.387,-116.3778333,2.81,0.73,ml,30,70,0.06216,0.25,ci,ci39462895,2020-11-12T15:42:47.971Z,"15km N of Borrego Springs, CA",earthquake,0.25,0.51,0.115,11,reviewed,ci,ci
2020-11-12T05:40:22.600Z,37.6603333,-118.8636667,2.24,0.38,md,12,154,0.03076,0.04,nc,nc73480751,2020-11-12T22:00:05.503Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.4,0.72,0.19,12,reviewed,nc,nc
2020-11-12T05:40:00.775Z,63.064,-150.656,106.7,1.8,ml,,,,0.28,ak,ak020ekckra5,2020-11-12T05:44:40.722Z,"63 km N of Petersville, Alaska",earthquake,,1.3,,,automatic,ak,ak
2020-11-12T05:34:18.800Z,39.89,-119.462,14.9,1.1,ml,7,198.16,0.189,0.1336,nn,nn00782885,2020-11-12T20:40:42.986Z,"10 km NW of Nixon, Nevada",earthquake,,3.7,0.38,5,reviewed,nn,nn
2020-11-12T05:34:00.040Z,62.0461666666667,-144.5095,8.72,0.28,ml,5,208,,0.13,av,av91012053,2020-11-12T22:52:32.580Z,"43 km NNE of Kenny Lake, Alaska",earthquake,0.96,0.94,0.216290793419679,4,reviewed,av,av
2020-11-12T05:33:36.990Z,35.8851667,-117.6841667,6.61,0.92,ml,17,65,0.06835,0.11,ci,ci39462879,2020-11-12T15:35:55.551Z,"21km ESE of Little Lake, CA",earthquake,0.17,0.41,0.127,8,reviewed,ci,ci
2020-11-12T05:29:59.940Z,39.0073333,-122.623,5.95,1.45,md,20,89,0.07815,0.18,nc,nc73480746,2020-11-12T23:48:05.145Z,"5km ESE of Clearlake Oaks, CA",earthquake,0.37,0.86,0.215,16,reviewed,nc,nc
2020-11-12T05:22:02.770Z,48.4368333333333,-123.186833333333,45.54,1.32,ml,19,43,0.09511,0.18,uw,uw61701036,2020-11-12T18:47:09.930Z,"8 km E of Oak Bay, Canada",earthquake,0.58,0.88,0.146349824639699,4,reviewed,uw,uw
2020-11-12T05:17:23.410Z,38.7966652,-122.7491684,-0.58,1.63,md,18,95,0.01656,0.03,nc,nc73480741,2020-11-12T06:43:05.010Z,"2km NNE of The Geysers, CA",earthquake,0.2,0.72,0.22,5,automatic,nc,nc
2020-11-12T05:10:14.060Z,17.9585,-66.9488,9,2.52,md,18,192,0.0716,0.15,pr,pr2020317000,2020-11-12T05:29:54.374Z,"4 km WSW of Guánica, Puerto Rico",earthquake,0.51,0.57,0.2,8,reviewed,pr,pr
2020-11-12T05:05:23.950Z,37.4968333,-118.8331667,5.38,1.87,md,25,210,0.09309,0.03,nc,nc73480736,2020-11-13T21:33:05.438Z,"15km WSW of Toms Place, CA",earthquake,0.6,0.92,0.267,25,reviewed,nc,nc
2020-11-12T05:02:16.206Z,63.5313,-150.6586,0,1.9,ml,,,,0.91,ak,ak020ekccn80,2020-11-12T05:28:51.146Z,"52 km E of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-12T04:53:54.430Z,63.158,-152.7043,18.8,1.6,ml,,,,1.3,ak,ak020ekc2858,2020-11-12T05:04:59.483Z,"65 km SW of Denali National Park, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-12T04:50:40.370Z,38.8218346,-122.8118362,2.59,0.63,md,13,59,0.002079,0.02,nc,nc73480731,2020-11-12T04:52:17.074Z,"7km NW of The Geysers, CA",earthquake,0.31,0.57,0.1,2,automatic,nc,nc
2020-11-12T04:44:04.190Z,38.8334999,-122.8170013,1.59,1.66,md,26,48,0.01145,0.03,nc,nc73480716,2020-11-12T05:25:04.550Z,"8km NW of The Geysers, CA",earthquake,0.17,0.34,0.14,7,automatic,nc,nc
